cell_label,brain_section_label,cluster_alias,average_correlation_score,x_section,y_section,z_section,x_reconstructed,y_reconstructed,z_reconstructed,parcellation_index,x_ccf,y_ccf,z_ccf,parcellation_division,parcellation_structure,parcellation_substructure,cfos
1017092617101780570,C57BL6J-638850.38,5254,0.626990315348506,4.907573747199298,5.026524530660756,6.800000000000001,5.038390071485147,4.91560540865888,6.800000000000001,179,7.14974176627833,3.414333030123489,5.1968997148473,TH,LH,LH,1
1019171907201861066,C57BL6J-638850.40,5254,0.520396568912833,5.153084464720944,4.566384114646176,7.2,5.158733002185589,4.597325309108353,7.2,179,6.8284874588773565,3.047055364173806,5.317143077991997,TH,LH,LH,2
1019171907102320101-1,C57BL6J-638850.37,5254,0.552648582126693,6.1396336600884105,4.907152505955654,6.6000000000000005,6.110140542884858,4.699154775794016,6.6000000000000005,179,7.385766970995105,3.1919878748583224,6.300663274987809,TH,LH,LH,2
1017092617101541289,C57BL6J-638850.38,5254,0.660747543254926,4.769612202693466,4.793216567647504,6.800000000000001,4.9502638654466855,4.663334130901165,6.800000000000001,179,7.1764703029708885,3.125911104280231,5.109980670224216,TH,LH,LH,2
1019171907102040648-2,C57BL6J-638850.40,5254,0.618914116913046,4.815639708713336,4.830603039909434,7.2,4.864984833563408,4.798940017517736,7.2,179,6.797940248557664,3.263440776571993,5.0250162215463225,TH,LH,LH,2
1104095349102290126,C57BL6J-638850.39,5252,0.554759373370006,5.892794321734028,4.893949006382799,7.0,5.784609397055879,4.7083731855748185,7.0,179,7.0141586716824245,3.188170124718813,5.96277987635857,TH,LH,LH,1
1019171907101860620,C57BL6J-638850.37,5252,0.560876874490421,5.119653656726367,4.921109509541584,6.6000000000000005,5.126269281275841,4.806004966429476,6.6000000000000005,179,7.3453260105881055,3.297414891526947,5.288086720809905,TH,LH,LH,1
1104095349101960144-2,C57BL6J-638850.39,5252,0.58358498365845,4.91771734094135,4.900423941027111,7.0,4.846302614060894,4.719012179678589,7.0,179,6.986805638623836,3.180223749266549,5.003943078782801,TH,LH,LH,2
1017092617101780152,C57BL6J-638850.38,5252,0.555018378278156,4.661873005858396,4.855588257805214,6.800000000000001,4.907721967632067,4.695741197507159,6.800000000000001,179,7.171239862193484,3.1634889800415897,5.061789255960429,TH,LH,LH,2
1019171906102000099,C57BL6J-638850.42,5252,0.54216485776597,5.225727019524485,4.424374098987433,7.6,5.087578848630371,4.731422795637901,7.6,179,6.4501557855295895,3.18512856761077,5.2408514650336695,TH,LH,LH,0
1019171907201690440,C57BL6J-638850.40,5252,0.546186516954902,5.888514303406772,4.9452255251117245,7.2,5.904986107526004,4.924340821605378,7.2,179,6.812055786091163,3.4305939047769574,6.083503508647043,TH,LH,LH,1
1019171906202190566,C57BL6J-638850.42,5252,0.531707820986478,5.925471140791141,4.578465510151719,7.6,5.82767692378936,4.912291962252442,7.6,179,6.450082841973658,3.405238954044592,5.999267450578836,TH,LH,LH,1
1019171907101680591-1,C57BL6J-638850.40,5252,0.589185505956828,5.854639497946695,4.692125189714706,7.2,5.880721880432161,4.736123857454992,7.2,179,6.833392895882465,3.2144048149246984,6.062699657646934,TH,LH,LH,1
1017092617201540961,C57BL6J-638850.38,5252,0.598673801496129,4.71931704025257,4.735054239442731,6.800000000000001,4.9306402687274975,4.622128376316533,6.800000000000001,179,7.180434683876633,3.0804670070007805,5.087872369740908,TH,LH,LH,2
1017092617101800370-1,C57BL6J-638850.38,5252,0.566121074216781,5.922224748950559,4.78490643260414,6.800000000000001,6.096459575329016,4.870208989280476,6.800000000000001,179,7.184015074126714,3.38802989485698,6.273007877768863,TH,LH,LH,2
1019171907102040336-2,C57BL6J-638850.40,5254,0.574281275687779,5.007892777346326,4.739191924573743,7.2,5.045368925096216,4.759910207246008,7.2,179,6.807408500229085,3.223488346874334,5.209314193220712,TH,LH,LH,2
1017092617101770148-1,C57BL6J-638850.38,5254,0.606164971634296,4.571037659303699,4.904379897349875,6.800000000000001,4.824983391258396,4.71975212906589,6.800000000000001,179,7.166809033310597,3.1847593194642023,4.984448864488213,TH,LH,LH,2
1017092617101560890,C57BL6J-638850.38,5254,0.579187582060775,5.991050417120965,4.530917115084293,6.800000000000001,6.160585292333924,4.534966528639616,6.800000000000001,179,7.224800560415518,3.007237408884401,6.345415350213058,TH,LH,LH,2
1019171907102040356-1,C57BL6J-638850.40,5254,0.642981929506984,5.063709074419131,4.99679996832253,7.2,5.077092148752135,4.939730942926003,7.2,179,6.787547794553367,3.428526051625717,5.241847174234052,TH,LH,LH,2
1019171907101860271-1,C57BL6J-638850.37,5254,0.664576660655626,5.044079914456259,4.719042455982207,6.6000000000000005,5.084127037116185,4.589394975930057,6.6000000000000005,179,7.369362231748966,3.049110657634189,5.248182330785905,TH,LH,LH,1
1019171907102040463-1,C57BL6J-638850.40,5254,0.567019066025971,4.949449585582093,4.839321379077564,7.2,4.945791449513985,4.86575883766158,7.2,179,6.792219707679252,3.3426991363026795,5.10423132350213,TH,LH,LH,2
1019171907102090685,C57BL6J-638850.37,5254,0.702128444044872,5.921786005807138,4.912234371296978,6.6000000000000005,5.933348074206913,4.813217141190022,6.6000000000000005,179,7.366840599169699,3.3239053116244506,6.1122359301600895,TH,LH,LH,0
1019171906101990159,C57BL6J-638850.42,5254,0.541092053282181,5.263736801867818,4.505841696708627,7.6,5.071501315678855,4.796766796199004,7.6,179,6.443198635127649,3.2524813821611014,5.236787929697399,TH,LH,LH,0
1019171907101860223-1,C57BL6J-638850.37,5254,0.620794422980987,4.923375282186756,4.784925082496073,6.6000000000000005,5.001836921994082,4.632904299479227,6.6000000000000005,179,7.36165298539841,3.0996642291607954,5.160422250003211,TH,LH,LH,1
1017092617101780458,C57BL6J-638850.38,5254,0.510489499227429,5.005302229740354,4.949080884066562,6.800000000000001,5.155377599823039,4.814473476173868,6.800000000000001,179,7.164686401563322,3.301889741538444,5.317072023410435,TH,LH,LH,1
1019171907102090762,C57BL6J-638850.37,5254,0.66734252630223,6.01442232159348,4.885987439492018,6.6000000000000005,6.044805232795329,4.734852651443839,6.6000000000000005,179,7.3789019537827905,3.237805197416987,6.225295940024079,TH,LH,LH,0
1019171907201680284,C57BL6J-638850.40,5254,0.530881964533966,5.953316891047069,4.577798660013106,7.2,5.950495744913321,4.614175288420475,7.2,179,6.848974314356715,3.0806237060171258,6.130788268726501,TH,LH,LH,1
1017092617101780060-1,C57BL6J-638850.38,5254,0.533583096798606,4.977431003665112,4.760194938984336,6.800000000000001,5.157161367714708,4.545213693399875,6.800000000000001,179,7.19531470740486,2.999524973460529,5.31473603040273,TH,LH,LH,1
1019171907102040383-2,C57BL6J-638850.40,5254,0.620175244075717,5.029954849496534,4.952637744252463,7.2,5.026422447072624,4.935404225308907,7.2,179,6.786434537912337,3.4234361063758074,5.186346866476499,TH,LH,LH,2
1017092617101780419-1,C57BL6J-638850.38,5254,0.631179464939314,4.868884841072638,4.944438018865867,6.800000000000001,4.997995255233775,4.808620205917295,6.800000000000001,179,7.160999600214439,3.2921588254856964,5.157901444958888,TH,LH,LH,1
1019171907102040160-2,C57BL6J-638850.40,5254,0.535981169570412,5.101872528449428,4.686472164996862,7.2,5.129575330629197,4.707491414083401,7.2,179,6.815041418118018,3.171055127205044,5.287961251297005,TH,LH,LH,2
1017092617101541162,C57BL6J-638850.38,5254,0.589798801365577,4.636378801485173,4.767223042974249,6.800000000000001,4.894594246990316,4.62620883296855,6.800000000000001,179,7.179130676283624,3.082711505778392,5.051234230641269,TH,LH,LH,2
1019171907102090488,C57BL6J-638850.37,5254,0.612965338600464,5.872119522506741,4.779967221970495,6.6000000000000005,5.90466323543216,4.663983734800458,6.6000000000000005,179,7.38303052551236,3.155302254256622,6.080674851730589,TH,LH,LH,0
1019171907102090528,C57BL6J-638850.37,5254,0.575603587764243,5.791582493909804,4.887936066888817,6.6000000000000005,5.772340931324616,4.758744626259157,6.6000000000000005,179,7.369288830870974,3.253974158584365,5.953858737770493,TH,LH,LH,0
1017092617101800056-1,C57BL6J-638850.38,5254,0.648534115396554,5.974492995472925,4.593565341166854,6.800000000000001,6.188098563117885,4.580962441031737,6.800000000000001,179,7.219491730661523,3.0644226025241235,6.362326361246172,TH,LH,LH,2
1019171907102090513,C57BL6J-638850.37,5254,0.646420738925061,5.872303396059756,4.805034282786098,6.6000000000000005,5.895906852563041,4.694493714807647,6.6000000000000005,179,7.379259303937431,3.189748241999487,6.071341159058068,TH,LH,LH,0
1017092617101800100-1,C57BL6J-638850.38,5254,0.628918782492789,5.938047477665814,4.624154449220709,6.800000000000001,6.154412937852388,4.61952068592396,6.800000000000001,179,7.215090516472265,3.101553008395276,6.340821707741436,TH,LH,LH,2
1019171907102040405-2,C57BL6J-638850.40,5254,0.607034190314656,5.031066599249006,4.988895089882755,7.2,5.046948736478288,4.939047396943403,7.2,179,6.786768634416178,3.427140235014446,5.21051605017358,TH,LH,LH,2
1019171906102190860,C57BL6J-638850.42,5254,0.538963256572166,6.048005412730081,4.455402994632216,7.6,5.91815224093882,4.763091513446141,7.6,179,6.469598699941184,3.23932918089247,6.090245511830735,TH,LH,LH,1
1019171907101860048,C57BL6J-638850.37,5254,0.607672952623279,4.831092254556196,4.709638460142559,6.6000000000000005,4.965267802437629,4.518576523831499,6.6000000000000005,179,7.373919077461385,2.9683160709284047,5.124042944287765,TH,LH,LH,1
1019171907201860086,C57BL6J-638850.37,5254,0.667401167468405,4.764777049249143,4.81775249126359,6.6000000000000005,4.942547751247948,4.67466656523621,6.6000000000000005,179,7.355409193820902,3.1441030925241664,5.101437432466411,TH,LH,LH,1
1017092617101780290-1,C57BL6J-638850.38,5254,0.583563974989864,4.7209489222486445,4.904373274428789,6.800000000000001,4.921146435801612,4.742660958701413,6.800000000000001,179,7.166482453906845,3.2154990278841287,5.079590130578321,TH,LH,LH,2
1017092617101800334-1,C57BL6J-638850.38,5254,0.573224740583157,5.957189188802649,4.7603063998411645,6.800000000000001,6.152513786858053,4.833686228558857,6.800000000000001,179,7.190239303748824,3.345338095458757,6.337359069439782,TH,LH,LH,2
1019171907101690100-2,C57BL6J-638850.40,5254,0.547667678519297,6.141029908506427,4.7696820380460325,7.2,6.18636728527375,4.784137609231721,7.2,179,6.835697619624332,3.2798872357686366,6.367535779628786,TH,LH,LH,1
1019171907101860658,C57BL6J-638850.37,5254,0.617458459156619,5.016734178867346,5.037482806772668,6.6000000000000005,4.992703922334859,4.950632657216711,6.6000000000000005,179,7.32489973231494,3.4591280425490285,5.151573119197943,TH,LH,LH,1
1019171907101690145-2,C57BL6J-638850.40,5254,0.555183709270099,6.108271768624999,4.7664330071163885,7.2,6.168935710705459,4.795617495243215,7.2,179,6.833774030209339,3.293407354172904,6.348771785628786,TH,LH,LH,1
1019171907101690420-2,C57BL6J-638850.40,5254,0.503164377302803,5.903364576902979,4.874783983473471,7.2,5.9325599655053365,4.88766392091773,7.2,179,6.817558379096863,3.386101407339172,6.117059667082876,TH,LH,LH,1
1017092617201800171-1,C57BL6J-638850.38,5254,0.508346585643745,5.989627334915538,4.674424876546746,6.800000000000001,6.219351810316764,4.650896162394645,6.800000000000001,179,7.212339050995324,3.1439487118549883,6.3936912091149,TH,LH,LH,2
1019171907102310125,C57BL6J-638850.37,5254,0.671748045581207,6.09960350803633,4.961608135670508,6.6000000000000005,6.104235309287283,4.804588534754418,6.6000000000000005,179,7.37262525923141,3.3175022031912293,6.287079781025962,TH,LH,LH,2
1019171907102040533-2,C57BL6J-638850.40,5254,0.614885577519032,4.899044320972108,4.82672769020587,7.2,4.895886728063153,4.851076316790722,7.2,179,6.792153032033929,3.3271668709436804,5.048261224850149,TH,LH,LH,2
1019171907101690550-2,C57BL6J-638850.40,5254,0.580876140553064,5.7990081521818455,4.882812085610405,7.2,5.808409813593832,4.881255205093374,7.2,179,6.813885427898152,3.3819955361954293,5.9777925423559495,TH,LH,LH,1
1017092617101530874,C57BL6J-638850.38,5254,0.527288315289858,4.616197229253796,4.795762948977022,6.800000000000001,4.881267649178591,4.642257347311865,6.800000000000001,179,7.176758458805044,3.102016784563828,5.037192394274793,TH,LH,LH,2
1019171906102190925,C57BL6J-638850.42,5254,0.539481552450602,6.088533029919203,4.453010518535747,7.6,5.946074786621582,4.757181274594059,7.6,179,6.471471553199758,3.2309190336774827,6.124952911736751,TH,LH,LH,0
1017092617101780330-1,C57BL6J-638850.38,5254,0.577545052478611,4.747413375383003,4.922651499254563,6.800000000000001,4.92397759693,4.764279370851715,6.800000000000001,179,7.164089654500652,3.239617157532695,5.081488807022632,TH,LH,LH,2
1017092617101560844,C57BL6J-638850.38,5254,0.529083740111723,5.86772257033518,4.520026983635097,6.800000000000001,6.052583517128851,4.524586415303438,6.800000000000001,179,7.22278231338076,2.994492124938561,6.232626118775909,TH,LH,LH,1
1019171907101860708,C57BL6J-638850.37,5254,0.681783670846139,5.19848577314275,4.919801827810648,6.6000000000000005,5.24428534756406,4.794138306393308,6.6000000000000005,179,7.349962636605129,3.2865914307609763,5.408548627530606,TH,LH,LH,1
1019171907202040102,C57BL6J-638850.40,5254,0.531295466733179,5.109163191664503,4.614617959926522,7.2,5.103769505337153,4.647976061909816,7.2,179,6.8218113919534265,3.098396299895374,5.267299978557912,TH,LH,LH,2
1019171907101860116-2,C57BL6J-638850.40,5254,0.596913629625356,5.68536682753876,4.790883217950187,7.2,5.7233974770162295,4.798229603617484,7.2,179,6.821918269331556,3.281010260236824,5.902226806397823,TH,LH,LH,1
1017092617101780395,C57BL6J-638850.38,5254,0.556499773957781,4.910542759724731,4.919072818644348,6.800000000000001,5.045402514936756,4.77304807692512,6.800000000000001,179,7.166244994152269,3.2534960924608938,5.20285166745206,TH,LH,LH,1
1017092617101780640,C57BL6J-638850.38,5254,0.538604186037212,4.790871460913957,5.098524053383095,6.800000000000001,4.961585030167572,4.911344762846296,6.800000000000001,179,7.1481971094723615,3.4076000119036416,5.121037144492988,TH,LH,LH,1
1019171907101860473,C57BL6J-638850.37,5262,0.514974820104307,5.053983119437761,4.860585711321473,6.6000000000000005,5.087065288066113,4.743572333608334,6.6000000000000005,179,7.35112784204754,3.2275304594328693,5.244063437242065,TH,LH,LH,1
1019171907101860101-1,C57BL6J-638850.37,5262,0.536422578707988,4.934028905579383,4.673807983017438,6.6000000000000005,4.991342574970904,4.502812874651333,6.6000000000000005,179,7.376201143690845,2.952949880261463,5.148622555688526,TH,LH,LH,1
1019171907101860725,C57BL6J-638850.37,5266,0.619185650496257,5.155325207937774,4.971672253218531,6.6000000000000005,5.1603991655626364,4.864569776697922,6.6000000000000005,179,7.339966414322092,3.3617835477799844,5.328106579325712,TH,LH,LH,1
1019171907102090516,C57BL6J-638850.37,5243,0.535342663115327,5.78685835282013,4.879454247491706,6.6000000000000005,5.7632736865134975,4.750759872103264,6.6000000000000005,179,7.368995958880991,3.2515434958355915,5.93547769995843,TH,LH,LH,0
1017092617101800271-1,C57BL6J-638850.38,5243,0.602426108541232,5.727664087490543,4.765287593204954,6.800000000000001,5.820756747511233,4.809573198730895,6.800000000000001,179,7.184707256172814,3.304014901246321,6.006132050687625,TH,LH,LH,0
1017092617201800213,C57BL6J-638850.38,5243,0.510765826877004,5.752339229456933,4.750782612949612,6.800000000000001,5.854025986595056,4.789183230774088,6.800000000000001,179,7.187466833238125,3.2855208099981703,6.036164397002375,TH,LH,LH,0
1019171907102090502,C57BL6J-638850.37,5243,0.600462273438466,5.87270603236078,4.792348515004947,6.6000000000000005,5.893860185664144,4.683889846701512,6.6000000000000005,179,7.380512945093763,3.177182560767725,6.070596549554588,TH,LH,LH,0
1017092617101530937,C57BL6J-638850.38,5254,0.630890521622262,4.585462589008127,4.84891341624849,6.800000000000001,4.85825519884088,4.67619715493227,6.800000000000001,179,7.172068926165514,3.14062730553713,5.010988677758998,TH,LH,LH,2
1019171907101861277,C57BL6J-638850.40,5243,0.550154705810654,5.206071973110504,4.760288532041916,7.2,5.298354551128698,4.787305644534401,7.2,179,6.810750821351623,3.26373003733576,5.462228868358113,TH,LH,LH,2
1019171907101690543-1,C57BL6J-638850.40,5243,0.546570487570079,5.79559595261778,4.838269069276997,7.2,5.82006393842287,4.845372679614039,7.2,179,6.819226057306507,3.336373089542228,6.001941241726351,TH,LH,LH,1
1017092617201560563-1,C57BL6J-638850.38,5243,0.53298331865961,5.956294639480221,4.441142207134724,6.800000000000001,6.104491755465188,4.455451278527683,6.800000000000001,179,7.232020897033987,2.9182825811530853,6.283761799014054,TH,LH,LH,1
1017092617101800189,C57BL6J-638850.38,5243,0.590719664537055,5.930188698913341,4.677052545189766,6.800000000000001,6.156111959606399,4.671066274276301,6.800000000000001,179,7.208425716877749,3.1648945912122155,6.332840394508128,TH,LH,LH,2
1017092617101530724,C57BL6J-638850.38,5243,0.525129108476683,4.623562450668219,4.686463964703448,6.800000000000001,4.878798016764569,4.5512763051442,6.800000000000001,179,7.186612121387532,3.001418365532613,5.024955968272592,TH,LH,LH,2
1019171907102090763,C57BL6J-638850.37,5243,0.618965363675076,5.893661494242756,4.998174459706161,6.6000000000000005,5.901648678183833,4.898164012746194,6.6000000000000005,179,7.357002777806423,3.413678264935456,6.087583271605917,TH,LH,LH,0
1017092617101780341-1,C57BL6J-638850.38,5243,0.558812658219138,4.897964081110302,4.897413595232825,6.800000000000001,5.026630610576332,4.755532948631579,6.800000000000001,179,7.167807995399606,3.232866296381049,5.184763640127906,TH,LH,LH,1
1019171907101860522-1,C57BL6J-638850.37,5243,0.570012498711731,5.01542271390738,4.928954831117142,6.6000000000000005,5.037344531411166,4.821144471466286,6.6000000000000005,179,7.340754461904781,3.3144872415350406,5.191442339826079,TH,LH,LH,1
